24.07.2026                                                           Dynamische Listenausgabe                                                                  1


	TCODE	PGMNA	DYPNO	MENUE	CINFO	ARBGB	TTEXT
	S_EH5_01000002		 0000		   02		Suche nach Belegen ohne Papierbeleg
	S_EH5_01000035		 0000		   02		Kundendefinierte Massenbearbeitung v
	S_EH5_01000259		 0000		   02		Mitarbeiterdaten bearbeiten
	S_EH5_01000312		 0000		   02		Relevante Belege für die EU-Umsatzst
	S_EHI_96001024		 0000		   02
	S_EHI_96001045		 0000		   02
	S_EHI_96001205		 0000		   02		Aktionsprotokoll-Viewer
	S_EHI_96001207		 0000		   02		Textkonfiguration für Prozessschritt
	S_EHR_46001245		 0000		   02
	S_EI4_11000013		 0000		   02		Kostenarten (PS): Objekte
	S_EI4_11000014		 0000		   02		Kostenstellen (PSM): Ist/Plan/Abw.
	S_EI4_11000015		 0000		   02		Auftrag (PS): Ist/Plan/Abweichung
	S_EI6_61000014		 0000		   02		ITFM: Rest: Bearbeitung von MVB-Rest
	S_EI6_61000015		 0000		   02		ITFM: Rest: Bericht zu MVB-Restsald.
	S_EI6_61000016		 0000		   02		ITFM: Bilanzbericht (PEG)
	S_EIK_79000007		 0000		   02		IDoc Monitor für Einganstransport-Nr
	S_EL5_74000012		 0000		   02		Zeitunabhängige Portfolios
	S_EM6_37000015		 0000		   02
	S_EM6_37000026		 0000		   02
	S_EM6_37000027		 0000		   02
	S_EM6_37000028		 0000		   02
	S_EM6_37000029		 0000		   02
	S_EM6_37000030		 0000		   02
	S_EM6_69000008		 0000		   02		Vertragskontoaktual. mit eInvoice
	S_EM6_69000011		 0000		   02		Bearbeiten der eInv.-Vereinb. (Norw.
	S_EM6_69000012		 0000		   02		Erweiter. prüf. und anlegen: E-Rech.
	S_EM6_69000022		 0000		   02		Eingangsdatei f. eInvoice bearbeiten
	S_EMI_02000028		 0000		   02
	S_EMI_02000029		 0000		   02
	S_EMI_02000030		 0000		   02
	S_EMI_02000031		 0000		   02
	S_EMI_02000032		 0000		   02
	S_EMO_04000042		 0000		   02		/SCF/SG/APP_030SPP
	S_EMO_04000190		 0000		   02		Unit-Test z. Kalibrierungsevaluierg.
	S_EMO_14000313		 0000		   02		SEPA Lastschriftankündigungsdaten Lö
	S_EPI_31000020		 0000		   02
	S_EPM_FPM_POATO_UIAD		 0000		   02		EPM-Bestellungsverwaltung (ATO/WDA)
	S_EPM_FPM_POMOB_UIAD		 0000		   02		EPM-Bestellungsänderung (Mobile/WDA)
	S_EPM_FPM_PO_UIAD		 0000		   02		EPM-Bestellungsanzeige (WDA)
	S_EPM_UX_ORG		 0000		   02		S_EPM_UX_ORG
	S_ER9_11000120		 0000		   02
	S_ER9_11000121		 0000		   02
	S_ER9_11001637		 0000		   02		Sendersachkonten konvertieren
	S_ER9_11002460		 0000		   02
	S_ER9_11002461		 0000		   02
	S_ER9_11002462		 0000		   02
	S_ER9_11002463		 0000		   02
	S_ER9_52000117		 0000		   02		Progr. für Erst./Korr. oper. MRP-DS
	S_ER9_52000119		 0000		   02		Progr. für Erst./Korr. sim. MRP-DS
	S_ER9_52000353		 0000		   02		Änderungszeiger für IT 0105 anlegen
	S_ER9_52000354		 0000		   02		Techn. Plätze nach C4C extrahieren
	S_ER9_52000355		 0000		   02		Equipments nach C4C extrahieren
	S_ER9_52000796		 0000		   02		Materialgr./Produkthierarch. extrah.
	S_ER9_52001021		 0000		   02		IDoc-Payload als XML herunterladen
	S_ER9_52001022		 0000		   02		BestZahlen nach SAP Hybris export.
	S_ER9_52001023		 0000		   02		KundAuftr. und Angeb. export. nach C
	S_ER9_52001024		 0000		   02		Konditionen nach C4C extrahieren
	S_ER9_52001066		 0000		   02		Messbelege nach C4C extrahieren
	S_ER9_52001067		 0000		   02		Messpunkte nach C4C extrahieren
	S_ER9_52001349		 0000		   02
	S_ER9_52001512	SRF_RPG_ENTITY_CLEANER	 1000		   80		Bereinigung der Meldeaufgaben
	S_ER9_52001823		 0000		   02		Kundenmaterialinfosätze senden
	S_ER9_68000486		 0000		   02		Anlegen untertägiger Kontoauszüge
	S_ERO_11000104		 0000		   02
	S_ERX_74000042		 0000		   02		Serviceaufträge auf "Kaufmännisch abgeschlossen" setzen
	S_FID_08000185		 0000		   02
	S_FID_08000218		 0000		   02
	S_FID_08000225		 0000		   02
	S_HC2_76000010		 0000		   02		Erzeugung von Instanzendokumenten
	S_HRI_55000079		 0000		   02
	S_HRJ_73000013		 0000		   02
	S_HRJ_73000014	RPCLIAJ1	 1000		   80
	S_HRJ_73000019	RPCSKSJ0	 1000		   80
	S_HRM_42000003		 0000		   02
	S_HRM_42000004		 0000		   02
	S_HRM_42000005		 0000		   02
	S_HRM_42000006		 0000		   02
	S_HRM_42000007		 0000		   02
	S_HRM_42000008		 0000		   02
	S_HRM_42000009		 0000		   02
	S_HRM_42000010		 0000		   02
	S_HRM_42000011		 0000		   02
	S_HRM_42000012		 0000		   02
	S_IAS_SCOPE		 0000		   02		Umfang zusätzlicher Software
	S_IMG_EXTENSION	SAPLS_IMG_TOOL_2	 0200		   00		Pflege des IMG
	S_IRM_DOBJ		 0000		   02		Freigegebene APIs des Pakets S_IRM_DOBJ
	S_IWB	RSIWB310	 1000		   84		Einstieg Knowledge Warehouse
	S_KA5_12001001		 0000		   02		Zeithoriz. z. Rückrechn. v. Perioden
	S_KA5_12001135		 0000		   02		IP-Status nach Anleg. Stamm aktuali.
	S_KFM_59000006		 0000		   02		LO Barwerte akt. Schuldscheindarlehe
	S_KFM_86000165		 0000		   02		Limitvorgaben zu Limitart anzeigen:
	S_KFM_86000166		 0000		   02		Übersicht Limitinanspruchnahmen
	S_KFM_86000205		 0000		   02
	S_KFM_86000223		 0000		   02
	S_KFM_86000224		 0000		   02
	S_KFM_86000225		 0000		   02
	S_KFM_86000286	IHC_ROUTE_ALV01	 1000		   80		List and check  routing instructions
	S_KFM_86000306		 0000		   02		Memo-Posten löschen (ZA und ZP)
	S_KFM_86000307		 0000		   02		Memo-Posten löschen (ZA und ZP)
	S_KFM_86000308		 0000		   02		Report: Ausgabe Anwend.prot.meldung
	S_KI4_38000034		 0000		   02		Verzeichnis der Finanzpositionen
	S_KI4_38000035		 0000		   02		Kontenfindung für Anordnungen
	S_KI4_38000036		 0000		   02		Zuordnung Finanzpositionen zu Sachko
	S_KI4_38000038		 0000		   02		Verzeichnis der Finanzstellen
	S_KI4_38000039		 0000		   02		Verzeichnis der Fonds
	S_KI4_38000040		 0000		   02		Verzeichnis der Finanzierungszwecke
	S_KI4_38000041		 0000		   02		HHM-Kontierungen mit Haushaltsvermer
	S_KI4_38000046		 0000		   02		Verfügungen (Gesamtbudget Verpfl.Bud
	S_KI4_38000047		 0000		   02		Verfügungen (Jahresbudget Verpfl.Bud
	S_KI4_38000048		 0000		   02		Verfügungen (Jahresbudget, Verpfl.Bu
	S_KI4_38000049		 0000		   02		Verfügungen (Gesamtbudget, Freig., V
	S_KI4_38000050		 0000		   02		Verfügungen (Jahresbudget, Freig., V
	S_KI4_38000054		 0000		   02		Budgeterhöhende Einnahmen
	S_KI4_38000055		 0000		   02		Sammelnachweise
	S_KI4_38000056		 0000		   02		Budget: Erfassungsbelege
	S_KI4_38000058		 0000		   02		Beleglisten der Anordnungen
	S_KI4_38000059		 0000		   02		Prüfung der Budgetkonsistenz
	S_KI4_38000061		 0000		   02		Arbeitsliste FMRC07 des Zahlungsabgl
	S_KI4_38000159		 0000		   02
	S_KI4_38000160		 0000		   02
	S_KI4_38000321		 0000		   02
	S_KI4_38000323		 0000		   02
	S_KI4_38000325		 0000		   02
	S_KI4_38000326		 0000		   02
	S_KI4_38000327		 0000		   02
	S_KI4_38000356		 0000		   02		Programm GMCOACTIVATE
	S_KI4_55000283		 0000		   02		Tarifliche Umstufung
	S_KI4_55000284		 0000		   02		Tarifliche Umstufung
	S_KI4_55000300		 0000		   02		Form 1042S printing
	S_KI4_55000301		 0000		   02		Substantial Presence Test
	S_KI4_55000302		 0000		   02		EEO (Equal Employment Opportunity) R
	S_KI4_55000303		 0000		   02		Substantial Presence Test
	S_KI4_55000304		 0000		   02		EEO (Equal Employment Opportunity) R
	S_KI4_55000305		 0000		   02		Sélection des agents promouvables, a
	S_KI4_55000307		 0000		   02		Avancement de grade : nomination au
	S_KI4_55000312		 0000		   02		Download von Datenträger auf Diskett
	S_KI4_55000313		 0000		   02		HESA Reporting     (Interface to ALV
	S_KI4_55000314		 0000		   02		USS Contributions  (Interface to ALV
	S_KI4_55000315		 0000		   02		USS Salary Changes (Interface to ALV
	S_KK4_08000348		 0000		   02		Umbuchungs-Report
	S_KK4_08000349		 0000		   02		Status-Reports
	S_KK4_08000352		 0000		   02		Liste der Zahlungen über Limit
	S_KK4_08000353		 0000		   02		Schadenliste
	S_KK4_08000359		 0000		   02		Umbuchungs-Report
	S_KK4_74002467		 0000		   02		Aktivierung geplanter Änderungsbeleg
	S_KK4_74002478		 0000		   02		Belgien: BLIW-IBLC : Offene Posten v
	S_KK4_82000014		 0000		   02		Liste der Operanden
	S_KK4_82000015		 0000		   02		Liste der Preise
	S_KK4_82000016		 0000		   02		Schemaschritte ausdrucken
	S_KK4_82000018		 0000		   02		Kundenkontakte
	S_KK4_82000019		 0000		   02		Auswertung Anlagen, Geräte und Zählw
	S_KK4_82000020		 0000		   02		Ansicht der Ablesestatus von Geräten
	S_KK4_82000021		 0000		   02		ALV-Liste unplausible Ableseergebnis
	S_KK4_82000022		 0000		   02		Liste der Anlagen
	S_KK4_82000025		 0000		   02		Liste der Abrechnungsbelege
	S_KK4_82000027		 0000		   02		Programm REAGASDATE
	S_KK4_82000768		 0000		   02		Bilanzierungsbeleg anlegen und Bilan
	S_KK4_82000769		 0000		   02		Bilanzierungslauf starten
	S_KP6_83000027		 0000		   02
	S_KP6_83000028		 0000		   02
	S_KP6_83000032		 0000		   02
	S_KP6_83000037		 0000		   02		Settlement der Sicherungsbeziehung
	S_KPH_31000486		 0000		   02
	S_KPH_31000487		 0000		   02
	S_KPH_31000488		 0000		   02
	S_KPH_31000489		 0000		   02
	S_KPH_31000490		 0000		   02
	S_KPH_31000492		 0000		   02
	S_KPH_31000613		 0000		   02
	S_L4H_49000882		 0000		   02
	S_L4H_49001275		 0000		   02
	S_L4H_49002268		 0000		   02
	S_L4H_49002373		 0000		   02
	S_L4H_49002467		 0000		   02
	S_L4H_49003511		 0000		   02
	S_L4H_60400001	RPLERDX0	 1000		   80		Auskunft mitarbeiterbezogener Daten
	S_L4H_60400001_SB	RPLERDX0	 1000		   80		Auskunft Mitarbeiterdaten vom Sachb.
	S_L4H_61015807		 0000		   02		Tarifliche Umstufung
	S_L6B_69000187		 0000		   02		Export jaehrl. Datentraeger
	S_L6B_69000188		 0000		   02
	S_L6B_69000217		 0000		   02
	S_L6B_69000218		 0000		   02
	S_L6B_69000442		 0000		   02		Tarifliche Umstufung
	S_L7D_24000598		 0000		   02
	S_L7D_24000599		 0000		   02		Programmstatusmanager
	S_L7D_24000600		 0000		   02
	S_L7D_24000601		 0000		   02
	S_L7D_24000602		 0000		   02
	S_L7D_24000603		 0000		   02
	S_L7D_24000604		 0000		   02
	S_L7D_24000605		 0000		   02
	S_L7D_24001071		 0000		   02
	S_L7D_24001239		 0000		   02
	S_L7D_24001240		 0000		   02
	S_L7D_24001241		 0000		   02
	S_L7D_24001522		 0000		   02
	S_L7D_24001545		 0000		   02
	S_L7D_24001880		 0000		   02
	S_L7D_24002978		 0000		   02
	S_L9C_94000025		 0000		   02		Ad-hoc-Query
	S_L9C_94000095		 0000		   02		Personalbestandsveränderung
	S_MEMORY_INSPECTOR	SAPLS_MEMORY_INSPECTOR	 0100		   00		Memory Inspector
	S_MTR_AUTH		 0000		   02
	S_MTR_SLG1		 0000		   02
	S_MWC_50000001		 0000		   02		Programm RCOD_CUSTHIER_CHECK
	S_MWC_50000005		 0000		   02		Programm RCOD_CUSTHIER_CHECK
	S_MWC_50000007		 0000		   02		Programm RCOD_CUSTHIER_CHECK
	S_MWC_50000008		 0000		   02		Programm RCOD_CUSTHIER_EXTRACT
	S_MWC_50000009		 0000		   02		RCOD_CUSTHIER_TIME_SLICES
	S_MWC_50000010		 0000		   02		OrgEinheiten nach C4C extrahieren
	S_MWC_50000069		 0000		   02		Kontrakt nach C4C extrahieren
	S_MWC_52000048		 0000		   02		OrgObjekt anlegen und ausführen
	S_MWC_52000049		 0000		   02		Tabelle f. AbfrageVerw. zurücksetzen
	S_NWDEMO_BP_SNRO		 0000		   02		Nummernkreispflege: SDEMO_BP
	S_NWDEMO_DG	S_NWDEMO_MODEL_DG_EXECUTE	 1000		   80		Datengenerator für NW-Demo ausführen
	S_NWDEMO_PO_SNRO		 0000		   02		Nummernkreispflege: SDEMO_PO
	S_NWDEMO_SO_SNRO		 0000		   02		Nummernkreispflege: SDEMO_SO
	S_P00_07000003		 0000		   02		Ausweis direkt kontierter Kosten auf
	S_P00_07000008		 0000		   02		Änderungsanzeige Banken
	S_P00_07000050		 0000		   02		Vergleich Umrechnungsarten
	S_P00_07000064		 0000		   02		Ausschöpfungsgrad für Steuerbefreiun
	S_P00_07000065		 0000		   02		Analyse WE/RE-Verrechnungskonten und
	S_P00_07000077		 0000		   02		TH01
	S_P00_07000078		 0000		   02		TH02
	S_P00_07000079		 0000		   02		Auftrag: Abrechnungsnachweis
	S_P00_07000106		 0000		   02		INTRASTAT: File-Erstellung für Einga
	S_P00_07000111		 0000		   02		Umsatzsteuer-Voranmeldung
	S_P00_07000112		 0000		   02		Umsatzsteuer-Voranmeldung
	S_P00_07000113		 0000		   02		Zusatzliste zur Umsatzsteuervoranmel
	S_P00_07000114		 0000		   02		Zuordnung offener Posten von OP-verw
	S_P00_07000115		 0000		   02		Steuerinformationen zu einem Land
	S_P00_07000116		 0000		   02		Steuerinformationen zu einem Land
	S_P00_07000117		 0000		   02		Jahres-Steuermeldung
	S_P00_07000119		 0000		   02		Umbuchung der Steuer
	S_P00_07000134		 0000		   02		Einfache Quellensteuermeldung
	S_P00_07000136		 0000		   02		Gestundete Steuer übertragen
	S_P00_07000139		 0000		   02		J_1HSTCD
	S_P00_07000140		 0000		   02		J_1HSTKV
	S_P00_07000141		 0000		   02		J_1HSPIR
	S_P00_07000163		 0000		   02		Vorsteuer vorerfaßter Belege
	S_P00_07000189		 0000		   02		Zusatzliste zur Umsatzsteuer-Voranme
	S_P00_07000217		 0000		   02		Druckprogramm: Official Receipt - na
	S_P00_07000217_PH	RFKORDP1	 1000		   80
	S_P00_07000218		 0000		   02		Druckprogramm: Offizielle Quittung v
	S_P00_07000218_PH	RFKORDP2	 1000		   80
	S_P00_07000219		 0000		   02		Programm zur Statuspflege der offizi
	S_P00_07000219_PH	RFIDPH_STATUS_OR	 1000		   80
	S_P00_07000220		 0000		   02		Offene Postenanalyse Kreditoren
	S_P00_07000221		 0000		   02		Zusammenfassende Meldung im DTA-Form
	S_P00_07000221_FR		 0000		   02		Zusammenfassende Meldung im DTA-Form
	S_P00_07000221_NL		 0000		   02		Zusammenfassende Meldung im DTA-Form
	S_P00_07000221_SE		 0000		   02		Zusammenfassende Meldung im DTA-Form
	S_P00_07000285		 0000		   02		Vendor Operation (Brazil)
	S_P00_07000295_1		 0000		   02		IMG-Aktivität: SIMG_TSCHEDULEPARAM1
	S_P00_07000295_2		 0000		   02		IMG-Aktivität: SIMG_TSCHEDULEPARAM1
	S_P00_07000295_3		 0000		   02		IMG-Aktivität: SIMG_TSCHEDULEPARAM1
	S_P00_07000329		 0000		   02		Bilanz/GuV
	S_P00_07000330		 0000		   02		Aufteilung eines (Zahlungs-) Belegs
	S_P00_99000128		 0000		   02		SAP Standardvariante
	S_P0D_25000043		 0000		   02		Assoziationsmanagement: Mengenübersi
	S_P0D_25000044		 0000		   02		Assoziationsmanagement: Assoziations
	S_P0D_25000048		 0000		   02		Liste zu den Add-On-Daten
	S_P0D_25000049		 0000		   02		Fehlerhafte Belege zum Schritt
	S_P0D_25000050		 0000		   02		Trading Belege archivieren
	S_P0D_25000051		 0000		   02		Trading Belege aus dem Archiv einles
	S_P0D_25000052		 0000		   02		archivierte Trading Belege aus der D
	S_P0D_25000053		 0000		   02		archivierte Trading Belege aus dem A
	S_P0K_92000001		 0000		   02		Portfolioliste für Zuständigkeit
	S_P0K_92000002		 0000		   02		Programm RWB2PO01
	S_P1H_12000001		 0000		   02		Ermittlung  fin. Personen
	S_P1H_12000003		 0000		   02		Löschen der Verwaltungsdaten zu Obli
	S_P1H_12000008		 0000		   02		Finanzierungseinsparungen aus Vakanz
	S_P1H_12000011		 0000		   02		Buchung ins Rechnungswesen: Buchungs
	S_P1H_12000027		 0000		   02		Erledigtkennzeichen bearbeiten
	S_P1H_12000028		 0000		   02		Obligolauf für alle geänderten Objek
	S_P1H_12000029		 0000		   02		Obligo erstellen
	S_P6B_12000011		 0000		   02		Assets
	S_P6B_12000012		 0000		   02		Verbindlichkeiten
	S_P6B_12000013		 0000		   02		Gewinn/Verlust
	S_P6B_12000014		 0000		   02
	S_P6B_12000015		 0000		   02
	S_P6B_12000018		 0000		   02		Cashflow Ungarn
	S_P6B_12000019		 0000		   02		RFIDUS99C
	S_P6B_12000020		 0000		   02
	S_P6B_12000025		 0000		   02		Aufwertungsfonds umbuchen (Türkei)
	S_P6B_12000028		 0000		   02		IN86: Cadastros, Files and Tabelas
	S_P6B_12000029		 0000		   02		Kreditoren Einzelposten (Polen)
	S_P6B_12000038		 0000		   02		Nebenbuchhaltung Material (Polen)
	S_P6B_12000089		 0000		   02		Vergleich KonsEinheit/KonsKreis
	S_P6B_12000092		 0000		   02		GW Entwicklung
	S_P6B_12000103		 0000		   02		Eigenkapital Entwicklung
	S_P6B_12000111		 0000		   02		Pruefung Saldovortrag
	S_P6B_12000112		 0000		   02		Datenbankanlistung Summensätze
	S_P6B_12000113		 0000		   02		Datenbankanlistung Einzelposten
	S_P6B_12000115		 0000		   02		RFCJ10
	S_P6B_12000118		 0000		   02		Kassenbuchjournal
	S_P6B_12000119		 0000		   02		Kassenbuch: Gelöschte Belege
	S_P6B_12000123		 0000		   02		Bilanz/GuV für spezielle Ledger
	S_P6B_12000124		 0000		   02		Ist/Ist-Vergleich Jahr
	S_P6B_12000127		 0000		   02		Eigenkapital-Entwicklung
	S_P6B_12000128		 0000		   02		Goodwill-Entwicklung
	S_P6B_12000129		 0000		   02		Prüfung Saldovortrag
	S_P6B_12000131		 0000		   02		AIS Profit-Center-Rechnung
	S_P6B_12000133		 0000		   02		Lieferantenverzeichnis Einkauf
	S_P6B_12000135		 0000		   02		WE/RE-Saldenliste
	S_P6B_12000136		 0000		   02		MM/FI-Saldenabgleich
	S_P6B_12000137		 0000		   02		Konsignationsbestände anzeigen
	S_P6B_12000138		 0000		   02		Änderungsbelege anzeigen
	S_P6B_12000139		 0000		   02		Änderungsbelege anzeigen
	S_P6B_12000142		 0000		   02		Änderungsbelege zur Konditionen
	S_P6B_12000143		 0000		   02		Änderungsbelege anzeigen
	S_P6B_12000144		 0000		   02		Änderungsbelege anzeigen
	S_P6B_12000145		 0000		   02		Änderungsbelege anzeigen
	S_P6B_12000148		 0000		   02		Datenbeschaffung, Speicherung in Tem
	S_P6B_12000149		 0000		   02		AIS Private Ablage OP-Liste
	S_P6B_12000150		 0000		   02		AIS Spezielle Ledger
	S_P6B_12000151		 0000		   02		AIS, Private Ablage (S)
	S_P6B_12000152		 0000		   02		AIS, Private Ablage (D)
	S_P6B_12000153		 0000		   02		AIS, Private Ablage (K)
	S_P6B_12000154		 0000		   02		AIS, Interaktive Liste (S)
	S_P6B_12000155		 0000		   02		AIS, Interaktive Liste (D)
	S_P6B_12000156		 0000		   02		AIS, Interaktive Liste (K)
	S_P6B_12000157		 0000		   02		IN86: Foreign trade file outgoing /
	S_P6B_12000158		 0000		   02		IN86: Tabelas (4.9.2 - 4.9.7)
	S_P6B_12000159		 0000		   02		IN86: Cadastros (file 4.9.1)
	S_P6B_12000160		 0000		   02		IN86: asset accounting related file
	S_P6B_12000161		 0000		   02		IN86: Bill of material (BOM) (file 4
	S_P6B_12000162		 0000		   02		IN68: Material Inventory (file 4.5.2
	S_P6B_12000163		 0000		   02		IN86: Material Movements (file 4.5.1
	S_P6B_12000164		 0000		   02		IN86: Nota Fiscal related files (4.3
	S_P6B_12000165		 0000		   02		IN86: Vendor/Customer data (file 4.2
	S_P6B_12000166		 0000		   02		IN86: Accounting related file 4.1.2
	S_P6B_12000167		 0000		   02		J_1BLFC2
	S_P6B_12000168		 0000		   02		Programm J_1BLB07_NEW
	S_P6B_12000172		 0000		   02		Korrekturreport VPRS und Transferpre
	S_P6B_12000179		 0000		   02		RFIDAREXRATEDIFF
	S_P6B_12000182		 0000		   02		Vergleich Jahresendsalden (absolut,
	S_P6B_12000186		 0000		   02		Export Sachkontensalden
	S_P6B_12000301		 0000		   02		RFCNGAIS
	S_P6D_40000025		 0000		   02		View-Query-Protokoll lesen (Ex.-Sp.)
	S_P6D_40000026		 0000		   02		DART: Detektor für zugehörige Daten
	S_P6D_40000027		 0000		   02		DART: Detektor für zugehörige Daten
	S_P7D_67000016		 0000		   02		Liste m. Kontier.objekten überleiten
	S_P7D_67000041		 0000		   02		Audi
	S_P7D_67000042		 0000		   02		Sachkontenverzeichnis
	S_P7D_67000043		 0000		   02		Kontenstamm
	S_P7D_67000044		 0000		   02		Sachkontenverz. Neuzugänge
	S_P7D_67000045		 0000		   02		Konten mit Löschvormerkung
	S_P7D_67000046		 0000		   02		Audit Information System (AIS)
	S_P7D_67000047		 0000		   02		Audit Information System (AIS)
	S_P7D_67000048		 0000		   02		Audit Information System (AIS)
	S_P7D_67000059		 0000		   02		Audit Information System (AIS)
	S_P7D_67000090		 0000		   02		RFIDITSR12
	S_P7D_67000163		 0000		   02		SAP AIS Tax Audit
	S_P7H_77000087		 0000		   02		Preisinformationen Bahnverbindungen
	S_P7H_77000175		 0000		   02
	S_P7H_77000176		 0000		   02
	S_P7I_60000005		 0000		   02
	S_P99_41000009		 0000		   02		/1SDBF12L/RV14AK20
	S_P99_41000010		 0000		   02
	S_P99_41000011		 0000		   02
	S_P99_41000018		 0000		   02		Auftragsselektion
	S_P99_41000029		 0000		   02		Reporting Mieteinheiten
	S_P99_41000033		 0000		   02		Portugal: Mapas fiscais (Datenermitt
	S_P99_41000034		 0000		   02		Portugal: Mapas fiscais (Formulardru
	S_P99_41000062		 0000		   02		Materialliste: Preise und Bestandswe
	S_P99_41000073		 0000		   02		CO-Daten Anmietung
	S_P99_41000074		 0000		   02		Einzelposten Ist Anmietverträge
	S_P99_41000076		 0000		   02		Statistische Kennzahlen
	S_P99_41000093		 0000		   02		Einzelnachweis der Rechnungen für Ch
	S_P99_41000094		 0000		   02		Report für China über die gekauften,
	S_P99_41000095		 0000		   02		Allgemeiner Report erweiterte Quelle
	S_P99_41000096		 0000		   02		Quellensteuerreport für Chile
	S_P99_41000097		 0000		   02		Belegsteuerbericht für Chile
	S_P99_41000098		 0000		   02		COA Report für Perú
	S_P99_41000099		 0000		   02		Zahlungsregulierungsliste
	S_P99_41000100		 0000		   02		Reporting: Mietvertrag - Konditionen
	S_P99_41000101		 0000		   02		Schecknachweis
	S_P99_41000102		 0000		   02		Schecknummernintervalle
	S_P99_41000102_10		 0000		   02		Schecknummernintervalle
	S_P99_41000103		 0000		   02		Analyse Kündigungen von Mietverträge
	S_P99_41000111		 0000		   02		Liste vorhandener Materialkalkulatio
	S_P99_41000117		 0000		   02		PCR-Istdaten: Weitergabe an EIS
	S_P99_41000118		 0000		   02		PCR-Plandaten: Weitergabe an EIS
	S_P99_41000125		 0000		   02		Logistikkalender im AbrMgmt anlegen
	S_P99_41000147		 0000		   02		RFFMRE10
	S_P99_41000166		 0000		   02		Bankenverzeichnis
	S_P99_41000192		 0000		   02		SAP: Standardvariante
